"FILENAME";"RESULT";"COMMENT"
"instance15654.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03550.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06343.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13775.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10553.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11550.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03630.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06437.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10179.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12494.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06412.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14266.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15385.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13808.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06922.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09843.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10529.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07760.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09681.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07997.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03198.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09714.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06423.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07614.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07429.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12394.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12692.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12343.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13577.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09196.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09558.smt2";"None";"potentially UNSAT,50% of the solvers answered UNSAT, no disagreeing"
"instance12396.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08839.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11116.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance01889.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09731.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09876.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09649.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15418.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06375.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04191.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10016.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09363.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13401.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11141.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01019.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08439.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06782.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07940.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10100.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04027.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09311.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06209.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08312.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00941.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00871.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12556.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14998.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance04848.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11914.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10868.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance08601.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05204.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11863.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07949.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11694.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11246.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11032.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08940.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance08518.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07734.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13388.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10471.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14990.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07233.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09892.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10616.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08354.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06077.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03527.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12099.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10254.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06965.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13377.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03916.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04292.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15992.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance00240.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02173.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13253.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04462.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07846.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03409.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01136.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15218.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03973.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06468.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11957.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15189.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12641.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14586.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06541.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance04280.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15599.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06936.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07624.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11931.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance01616.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01709.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06990.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04359.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06380.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10159.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15103.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00638.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11480.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15080.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance05173.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12825.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12184.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance05948.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08689.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14530.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10937.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06554.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03049.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14691.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13930.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01268.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08521.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14128.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01378.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15333.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06566.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15430.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02069.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06154.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12963.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06524.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14254.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12256.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03352.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00810.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13569.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11701.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09083.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06885.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13345.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02164.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09846.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08247.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09911.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06438.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05911.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14419.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10109.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04003.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09643.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11999.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07386.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02603.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04450.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15881.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13021.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance04580.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11242.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06183.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance05288.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05940.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13746.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04118.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11039.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02887.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04180.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15275.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06917.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12764.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09726.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02174.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09061.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11084.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09654.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance00181.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04452.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14639.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13560.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance04710.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05439.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15008.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12207.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13480.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12238.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15593.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07837.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09129.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03410.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14931.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09607.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14976.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance05789.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07789.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance08572.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08082.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14189.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14463.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06832.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12527.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12602.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14925.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07137.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08852.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15930.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance01730.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10468.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11805.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance00566.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11098.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05949.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03296.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14255.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14789.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07145.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09126.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07801.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10266.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12711.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05973.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13404.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07144.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14042.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12762.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08026.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08192.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11513.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12179.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06011.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15099.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01825.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06575.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13860.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance08440.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12351.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14665.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02052.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12847.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance05869.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15863.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06855.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07855.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance05579.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14061.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12603.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance05202.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02048.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13469.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15524.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14491.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08987.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07808.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15414.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance04085.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03934.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01329.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10521.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11380.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09498.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06683.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14480.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06168.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15696.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10755.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14403.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance05093.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11853.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14486.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07314.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02883.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08590.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06696.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12180.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14664.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13085.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15540.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01190.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00081.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07989.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10223.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12734.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11942.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15512.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03422.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01241.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09594.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance00790.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08493.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15137.smt2";"None";"potentially UNSAT,50% of the solvers answered UNSAT, no disagreeing"
"instance01628.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01632.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00340.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00465.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15083.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02010.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12083.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance05702.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10723.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15149.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance01926.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09114.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10499.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06099.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12821.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13370.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12979.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02928.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12846.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02083.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10620.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07820.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06357.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06639.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13126.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00373.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08408.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12260.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06648.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04106.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14860.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13012.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11733.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08109.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06494.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07518.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12592.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10722.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
